admin0Name_en,admin0Pcode,admin1Name_en,admin1Pcode,admin2Name_en,admin2Pcode,admin3Name_en,admin3Pcode,admin4Name_en,admin4Pcode
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Chumalivska,UA2124488000,Chumalovo,UA2124488001
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Rohatynska,UA2624410100,Rohatyn,UA2624410100
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Bukachivska,UA2624455300,Bukachivtsi,UA2624455300
Ukraine,UA,Ivano-Frankivska,UA26,Horodenkivskyi,UA26216,Vilkhivtsivska,UA2621683000,Vilkhivtsi,UA2621683001
Ukraine,UA,Rivnenska,UA56,Zdolbunivskyi,UA56226,Zdolbunivska,UA5622610100,Zdolbuniv,UA5622610100
Ukraine,UA,Ternopilska,UA61,Zbarazkyi,UA61224,Velykokunynetska,UA6122481000,Velykyi Kunynets,UA6122481001
Ukraine,UA,Ternopilska,UA61,Zbarazkyi,UA61224,Lozivska,UA6122486000,Lozy,UA6122486001
Ukraine,UA,Lvivska,UA46,Turkivskyi,UA46255,Vovchenska,UA4625587000,Vovche,UA4625587001
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Kyriakivska,UA4824280900,Kyriakivka,UA4824280901
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Vesnianska,UA4824280400,Nadbuzke,UA4824282501
Ukraine,UA,Mykolaivska,UA48,Bashtanskyi,UA48206,Yermolivska,UA4820680800,Yermolivka,UA4820680801
Ukraine,UA,Mykolaivska,UA48,Arbuzynskyi,UA48203,Ahronomiiska,UA4820380100,Ahronomiia,UA4820380101
Ukraine,UA,Mykolaivska,UA48,Veselynivskyi,UA48217,Podilska,UA4821783400,Podillia,UA4821783401
Ukraine,UA,Mykolaivska,UA48,Veselynivskyi,UA48217,Novosvitlivska,UA4821783000,Novosvitlivka,UA4821783001
Ukraine,UA,Mykolaivska,UA48,Veselynivskyi,UA48217,Mykolaivska,UA4821782500,Mykolaivka,UA4821782501
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Stepivska,UA4824284000,Stepove,UA4824284001
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Kirovska,UA4824280700,Zarichne,UA4824280701
Ukraine,UA,Mykolaivska,UA48,Ochakivskyi,UA48251,Kutsurubska,UA4825182200,Solonchaky,UA4825184001
Ukraine,UA,Mykolaivska,UA48,Ochakivskyi,UA48251,Kutsurubska,UA4825182200,Parutyne,UA4825182801
Ukraine,UA,Mykolaivska,UA48,Bashtanskyi,UA48206,Pryvilnenska,UA4820685300,Pryvilne,UA4820685301
Ukraine,UA,Mykolaivska,UA48,Snihurivskyi,UA48257,Suvorska,UA4825785200,Suvore,UA4825785201
Ukraine,UA,Mykolaivska,UA48,Yelanetskyi,UA48230,Malozhenivska,UA4823082400,Malozhenivka,UA4823082401
Ukraine,UA,Ivano-Frankivska,UA26,Horodenkivskyi,UA26216,Ostrivetska,UA2621683100,Ostrivets,UA2621683101
Ukraine,UA,Ivano-Frankivska,UA26,Horodenkivskyi,UA26216,Potochyshchenska,UA2621683400,Potochyshche,UA2621683401
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Kinchakivska,UA2621283900,Kinchaky,UA2621283901
Ukraine,UA,Lvivska,UA46,Stryiskyi,UA46253,Zahirnenska,UA4625382700,Zahirne,UA4625382701
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Bilkivska,UA2121980800,Bilky,UA2121980801
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Lukivska,UA2121985800,Lukovo,UA2121985801
Ukraine,UA,Ternopilska,UA61,Kremenetskyi,UA61234,Haivska,UA6123481700,Hai,UA6123481701
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Olshanska,UA4824255600,Trykhaty,UA4824284201
Ukraine,UA,Mykolaivska,UA48,Kryvoozerskyi,UA48239,Leninska,UA4823982000,Hoidai,UA4823982001
Ukraine,UA,Mykolaivska,UA48,Kryvoozerskyi,UA48239,Trydubivska,UA4823984200,Tryduby,UA4823984201
Ukraine,UA,Mykolaivska,UA48,Kryvoozerskyi,UA48239,Sekretarska,UA4823983800,Sekretarka,UA4823983801
Ukraine,UA,Mykolaivska,UA48,Snihurivskyi,UA48257,Novopetrivska,UA4825783200,Novopetrivka,UA4825783201
Ukraine,UA,Mykolaivska,UA48,Snihurivskyi,UA48257,Novovasylivska,UA4825782700,Novovasylivka,UA4825782701
Ukraine,UA,Mykolaivska,UA48,Snihurivskyi,UA48257,Novokyivska,UA4825782900,Novokyivka,UA4825782901
Ukraine,UA,Mykolaivska,UA48,Domanivskyi,UA48227,Kozubivska,UA4822782000,Kozubivka,UA4822782001
Ukraine,UA,Mykolaivska,UA48,Yelanetskyi,UA48230,Malodvorianska,UA4823082300,Malodvorianka,UA4823082301
Ukraine,UA,Mykolaivska,UA48,Vradiivskyi,UA48223,Novopavlivska,UA4822383800,Novopavlivka,UA4822383801
Ukraine,UA,Mykolaivska,UA48,Vradiivskyi,UA48223,Novovasylivska,UA4822383600,Novovasylivka,UA4822383601
Ukraine,UA,Mykolaivska,UA48,Domanivskyi,UA48227,Mostivska,UA4822783500,Sukha Balka,UA4822784401
Ukraine,UA,Mykolaivska,UA48,Bereznehuvatskyi,UA48211,Murakhivska,UA4821183000,Murakhivka,UA4821183001
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Komarivska,UA2621284200,Komariv,UA2621284201
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Horondivska,UA2122781800,Horonda,UA2122781801
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Kalynivska,UA2124482800,Kalyny,UA2124482801
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Kalnytska,UA2122783400,Kalnyk,UA2122783401
Ukraine,UA,Zakarpatska,UA21,Svaliavskyi,UA21240,Keretskivska,UA2124082900,Keretsky,UA2124082901
Ukraine,UA,Chernivetska,UA73,Storozhynetskyi,UA73245,Nyzhnopetrovetska,UA7324587000,Nyzhni Petrivtsi,UA7324587001
Ukraine,UA,Dnipropetrovska,UA12,Synelnykivskyi,UA12248,Velykomykhailivska,UA1224881000,Velykomykhailivka,UA1224881001
Ukraine,UA,Luhanska,UA44,Novopskovskyi,UA44233,Dontsivska,UA4423381100,Dontsivka,UA4423381101
Ukraine,UA,Mykolaivska,UA48,Domanivskyi,UA48227,Kozubivska,UA4822782000,Horianka,UA4822782002
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Nechaianska,UA4824282700,Blahodarivka,UA4824281501
Ukraine,UA,Mykolaivska,UA48,Novobuzkyi,UA48245,Novopoltavska,UA4824582600,Poltavka,UA4824582604
Ukraine,UA,Zaporizka,UA23,Berdianskyi,UA23206,Berestivska,UA2320681000,Troitske,UA2320682501
Ukraine,UA,Mykolaivska,UA48,Voznesenskyi,UA48220,Shcherbanivska,UA4822085400,Shcherbani,UA4822085401
Ukraine,UA,Mykolaivska,UA48,Voznesenskyi,UA48220,Bilousivska,UA4822080400,Bilousivka,UA4822080401
Ukraine,UA,Mykolaivska,UA48,Bereznehuvatskyi,UA48211,Maliivska,UA4821182600,Maliivka,UA4821182601
Ukraine,UA,Mykolaivska,UA48,Bereznehuvatskyi,UA48211,Liubomyrivska,UA4821182200,Liubomyrivka,UA4821182201
Ukraine,UA,Mykolaivska,UA48,Bratskyi,UA48214,Ivanivska,UA4821481000,Ivanivka,UA4821481001
Ukraine,UA,Mykolaivska,UA48,Bratskyi,UA48214,Novokostiantynivska,UA4821483400,Nadezhdivka,UA4821483402
Ukraine,UA,Mykolaivska,UA48,Bratskyi,UA48214,Novokostiantynivska,UA4821483400,Novokostiantynivka,UA4821483401
Ukraine,UA,Mykolaivska,UA48,Bratskyi,UA48214,Novooleksandrivska,UA4821483000,Novooleksandrivka,UA4821483001
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Kashyrivska,UA4823682200,Kashyrivka,UA4823682201
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytrivska,UA4823681900,Dmytrivka,UA4823681901
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Velykoluchkivska,UA2122781200,Velyki Luchky,UA2122781201
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Veliatynska,UA2125381400,Veliatyn,UA2125381401
Ukraine,UA,Zakarpatska,UA21,Volovetskyi,UA21215,Verbiazka,UA2121582000,Verbiazh,UA2121582001
Ukraine,UA,Zakarpatska,UA21,Mizhhirskyi,UA21224,Izkivska,UA2122481600,Izky,UA2122481601
Ukraine,UA,Zakarpatska,UA21,Rakhivskyi,UA21236,Luzhanska,UA2123685500,Luh,UA2123685501
Ukraine,UA,Luhanska,UA44,Troitskyi,UA44254,Novochervonenska,UA4425483500,Novochervone,UA4425483501
Ukraine,UA,Chernivetska,UA73,Vyzhnytskyi,UA73205,Vyzhnytska,UA7320510100,Ispas,UA7320582501
Ukraine,UA,Chernivetska,UA73,Vyzhnytskyi,UA73205,Vyzhnytska,UA7320510100,Maidan,UA7320582502
Ukraine,UA,Mykolaivska,UA48,Voznesenskyi,UA48220,Buzka,UA4822080800,Buzke,UA4822080801
Ukraine,UA,Mykolaivska,UA48,Voznesenskyi,UA48220,Novohryhorivska,UA4822083200,Novohryhorivka,UA4822083201
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Mykhailivska,UA4824284600,Krynychky,UA4824282301
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Yasnopolianska,UA4824286000,Yasna Poliana,UA4824286090
Ukraine,UA,Mykolaivska,UA48,Mykolaivskyi,UA48242,Shostakivska,UA4824285000,Shostakove,UA4824285001
Ukraine,UA,Mykolaivska,UA48,Arbuzynskyi,UA48203,Blahodatnenska,UA4820380400,Blahodatne,UA4820380401
Ukraine,UA,Mykolaivska,UA48,Ochakivskyi,UA48251,Chornomorska,UA4825184800,Rivne,UA4825183701
Ukraine,UA,Mykolaivska,UA48,Ochakivskyi,UA48251,Pokrovska,UA4825183200,Pokrovka,UA4825183201
Ukraine,UA,Ivano-Frankivska,UA26,Tysmenytskyi,UA26258,Uhrynivska,UA2625886800,Uhryniv,UA2625886801
Ukraine,UA,Mykolaivska,UA48,Yelanetskyi,UA48230,Olhopilska,UA4823083500,Olhopil,UA4823083501
Ukraine,UA,Mykolaivska,UA48,Yelanetskyi,UA48230,Yasnohorodska,UA4823084200,Yasnohorodka,UA4823084201
Ukraine,UA,Mykolaivska,UA48,Vradiivskyi,UA48223,Krasnopilska,UA4822382600,Krasnivka,UA4822382604
Ukraine,UA,Zakarpatska,UA21,Uzhhorodskyi,UA21248,Dubrivska,UA2124882400,Dubrivka,UA2124882401
